,breed,color,id,male,species,name
13305,Domestic Shorthair Mix,Brown Tabby,A682446,1.0,Cat,Crybaby
13309,Domestic Shorthair Mix,Calico,A682447,0.0,Cat,None
13314,Domestic Shorthair Mix,Brown Tabby,A682462,0.0,Cat,None
13315,Russian Blue Mix,Blue,A682464,0.0,Cat,Heidi
13318,Domestic Shorthair Mix,Black/White,A682465,0.0,Cat,None
13319,Domestic Shorthair Mix,Black/White,A682466,1.0,Cat,None
13320,Domestic Shorthair Mix,Black/White,A682467,0.0,Cat,None
13321,Domestic Shorthair Mix,Blue/White,A682468,0.0,Cat,None
13322,Domestic Shorthair Mix,Blue/White,A682469,1.0,Cat,None
13323,Domestic Shorthair Mix,Blue,A682470,1.0,Cat,None
13324,Domestic Shorthair Mix,Black/White,A682472,1.0,Cat,None
13325,Domestic Shorthair Mix,Black/White,A682473,0.0,Cat,None
13326,Domestic Shorthair Mix,Brown Tabby,A682474,,Cat,None
13327,Domestic Shorthair Mix,Brown Tabby,A682475,,Cat,None
13328,Domestic Shorthair Mix,Brown Tabby,A682476,,Cat,None
13329,Domestic Shorthair Mix,Brown Tabby,A682477,,Cat,None
13330,Domestic Shorthair Mix,Brown Tabby,A682478,,Cat,None
13331,Domestic Shorthair Mix,Brown Tabby,A682479,,Cat,None
13332,Domestic Shorthair Mix,Black/White,A682480,1.0,Cat,Pebble
13333,Domestic Shorthair Mix,Black,A682481,,Cat,None
13334,Domestic Shorthair Mix,Blue,A682482,0.0,Cat,Nyx
13335,Domestic Shorthair Mix,Calico/White,A682483,0.0,Cat,Penny
13336,Domestic Shorthair Mix,Tortie,A682484,0.0,Cat,None
13337,Domestic Shorthair Mix,Tortie,A645779,0.0,Cat,Shadow
13339,Domestic Shorthair Mix,Blue Tabby,A682485,1.0,Cat,None
13340,Domestic Shorthair Mix,Orange Tabby,A682486,1.0,Cat,None
13341,Domestic Shorthair Mix,Orange Tabby,A682487,1.0,Cat,None
13342,Domestic Shorthair Mix,Black,A682488,1.0,Cat,None
13343,Domestic Shorthair Mix,Gray Tabby,A682490,1.0,Cat,None
13344,Domestic Shorthair Mix,Blue,A682489,1.0,Cat,None
13347,Domestic Shorthair Mix,Brown/White,A682492,,Cat,None
13348,Domestic Shorthair Mix,Torbie,A682528,0.0,Cat,Bristol
13349,Domestic Shorthair Mix,Calico,A682529,0.0,Cat,Chelsea
13350,Domestic Shorthair Mix,Orange Tabby/White,A682493,1.0,Cat,None
13353,Domestic Shorthair Mix,Brown Tabby/White,A682500,1.0,Cat,Patches
13356,Domestic Shorthair Mix,Brown Tabby/White,A682505,0.0,Cat,Sally
13357,Domestic Shorthair Mix,White,A682506,0.0,Cat,None
13358,Domestic Shorthair Mix,Calico,A682507,0.0,Cat,None
13359,Domestic Shorthair Mix,Black,A682508,0.0,Cat,None
13372,Domestic Longhair Mix,Black/White,A682518,1.0,Cat,Loco
13373,Domestic Shorthair Mix,Black,A682520,1.0,Cat,None
13375,Domestic Shorthair Mix,Brown Tabby,A682522,0.0,Cat,Pixie
13381,Domestic Shorthair Mix,Orange Tabby,A682531,,Cat,None
13382,Domestic Shorthair Mix,Torbie,A682532,0.0,Cat,None
13390,Domestic Shorthair Mix,Brown Tabby,A682539,,Cat,None
13393,Domestic Shorthair Mix,Brown Tabby,A682541,0.0,Cat,Maisy
13402,Domestic Shorthair Mix,Blue/White,A682547,1.0,Cat,Sweet Boy
13405,Domestic Shorthair Mix,Blue/White,A682554,0.0,Cat,None
13406,Domestic Shorthair Mix,Blue/White,A682555,0.0,Cat,None
13407,Domestic Shorthair Mix,Blue/White,A682556,1.0,Cat,None
13408,Snowshoe Mix,Blue Point,A682557,0.0,Cat,None
13409,Snowshoe Mix,Blue Point,A682558,0.0,Cat,None
13410,Snowshoe Mix,Blue Point,A682559,1.0,Cat,None
13417,Domestic Shorthair Mix,Black,A682570,0.0,Cat,Twila
13421,Domestic Shorthair Mix,Brown Tabby,A682574,,Cat,None
13440,Domestic Shorthair Mix,Calico,A682592,0.0,Cat,Maddie
13442,Siamese Mix,Lynx Point,A682594,1.0,Cat,Clarence
13444,Domestic Shorthair Mix,Black,A682596,1.0,Cat,None
13445,Domestic Shorthair Mix,Calico,A682597,0.0,Cat,None
13446,Domestic Shorthair Mix,Calico,A682598,0.0,Cat,None
13447,Domestic Longhair,Calico,A682599,0.0,Cat,Shiva
13448,Domestic Shorthair Mix,White/Gray,A682601,1.0,Cat,Carlos
13449,Domestic Shorthair Mix,Black/White,A594295,0.0,Cat,Dawn
13460,Domestic Shorthair Mix,Black/White,A682613,1.0,Cat,George
13461,Domestic Longhair,White/Gray,A682614,0.0,Cat,Gina
13462,Domestic Shorthair Mix,Brown Tabby,A682612,0.0,Cat,None
13463,Domestic Shorthair Mix,Orange Tabby,A682615,0.0,Cat,Lucy
13470,Domestic Shorthair Mix,White,A682623,0.0,Cat,Izabella
13471,Domestic Medium Hair Mix,Brown Tabby,A682624,0.0,Cat,Stella
13472,Domestic Shorthair Mix,Black Smoke,A682625,1.0,Cat,None
13473,Domestic Longhair Mix,Black,A682627,0.0,Cat,Cayden
13477,Domestic Shorthair Mix,Orange Tabby,A682633,1.0,Cat,Rooster
13478,Domestic Shorthair Mix,Brown Tabby,A682638,0.0,Cat,Marie
13479,Siamese Mix,Lynx Point,A682640,0.0,Cat,Lulu
13480,Snowshoe Mix,Seal Point/White,A682641,0.0,Cat,Lilly
13482,Domestic Shorthair Mix,Black/White,A682643,1.0,Cat,None
13483,Domestic Shorthair Mix,Black,A682645,0.0,Cat,Onyx
13490,Domestic Shorthair Mix,Brown Tabby,A682653,0.0,Cat,None
13493,Domestic Medium Hair Mix,Tortie,A682657,0.0,Cat,None
13498,Domestic Shorthair Mix,Blue/White,A682666,0.0,Cat,None
13507,Domestic Shorthair Mix,Blue/White,A682677,0.0,Cat,None
13508,Domestic Shorthair Mix,Brown Tabby,A682679,0.0,Cat,None
13509,Domestic Shorthair Mix,White/Black,A682680,1.0,Cat,None
13510,Domestic Shorthair Mix,Black/White,A682681,1.0,Cat,None
13511,Domestic Shorthair Mix,Black/White,A682682,1.0,Cat,None
13513,Domestic Shorthair Mix,Black/White,A682683,0.0,Cat,Nadia
13514,Domestic Shorthair Mix,Brown Tabby/White,A682685,0.0,Cat,Amelia
13515,Domestic Shorthair Mix,Brown Tabby,A682686,0.0,Cat,Tabitha
13520,Domestic Shorthair Mix,Brown Tabby,A682691,0.0,Cat,None
13521,Domestic Shorthair Mix,Brown Tabby,A682690,,Cat,None
13525,Domestic Shorthair Mix,Orange Tabby,A682703,1.0,Cat,Punkin
13536,Domestic Shorthair Mix,Black,A682724,1.0,Cat,Morris
13541,Domestic Shorthair Mix,Blue Tabby,A682733,1.0,Cat,Flash
13543,Domestic Shorthair Mix,Blue Tabby,A682736,0.0,Cat,None
13544,Domestic Shorthair Mix,Blue Tabby,A682737,0.0,Cat,None
13545,Domestic Shorthair Mix,Blue Tabby/White,A682738,1.0,Cat,None
13546,Domestic Shorthair Mix,Black Tabby,A682739,1.0,Cat,None
13547,Domestic Shorthair Mix,Brown Tabby,A682740,0.0,Cat,None
13548,Domestic Shorthair Mix,Cream Tabby,A682750,0.0,Cat,Jasper
13549,Domestic Medium Hair Mix,Cream Tabby/White,A682751,1.0,Cat,None
13550,Domestic Shorthair Mix,Tortie,A682752,0.0,Cat,None
13551,Domestic Shorthair Mix,Blue/White,A682753,0.0,Cat,Janet
13552,Domestic Shorthair Mix,Black Tabby,A682741,0.0,Cat,None
13553,Domestic Shorthair Mix,Brown Tabby/White,A682742,0.0,Cat,None
13554,Domestic Shorthair Mix,Cream Tabby,A682743,1.0,Cat,None
13555,Domestic Shorthair Mix,Blue Tabby,A682744,1.0,Cat,None
13556,Domestic Shorthair Mix,Torbie,A682745,0.0,Cat,Bunny
13557,Domestic Medium Hair Mix,Cream Tabby,A682748,1.0,Cat,Jefferson
13558,Domestic Medium Hair Mix,Cream Tabby,A682749,1.0,Cat,Franklin
13559,Domestic Shorthair Mix,Blue Tabby,A682746,0.0,Cat,None
13560,Domestic Shorthair Mix,Brown Tabby,A682747,1.0,Cat,None
13562,Domestic Shorthair Mix,Brown Tabby,A682759,1.0,Cat,None
13565,Domestic Shorthair Mix,Calico,A682763,0.0,Cat,Dot Dot
13568,Domestic Shorthair Mix,Blue Tabby,A682764,0.0,Cat,Tica
13570,Domestic Shorthair Mix,Black/White,A682766,1.0,Cat,Oreo
13574,Domestic Shorthair Mix,Black/White,A682772,0.0,Cat,None
13577,Domestic Shorthair Mix,Black/White,A682780,0.0,Cat,Celine
13578,Domestic Shorthair Mix,White/Black,A682781,1.0,Cat,None
13580,Domestic Medium Hair Mix,Black,A682783,0.0,Cat,None
13584,Domestic Shorthair Mix,Black,A682786,0.0,Cat,Shiloh
13591,Domestic Shorthair Mix,Black/White,A682794,1.0,Cat,Riley
13592,Domestic Shorthair Mix,Torbie/White,A682795,0.0,Cat,Winnie
13593,Domestic Shorthair Mix,Orange Tabby,A682796,0.0,Cat,Sunkist
13594,Domestic Shorthair Mix,Orange Tabby,A682797,0.0,Cat,Starburst
13597,Domestic Shorthair Mix,Brown Tabby/White,A682800,0.0,Cat,None
13598,Domestic Shorthair Mix,Black,A682801,,Cat,None
13599,Domestic Shorthair Mix,Black/White,A682802,,Cat,None
13600,Domestic Shorthair Mix,Brown Tabby/White,A682803,,Cat,None
13609,Domestic Shorthair Mix,White,A682810,1.0,Cat,None
13611,Domestic Shorthair Mix,Blue,A682811,0.0,Cat,None
13616,Domestic Shorthair Mix,Brown Tabby,A682817,1.0,Cat,None
13621,Domestic Shorthair Mix,Blue,A682823,0.0,Cat,None
13622,Domestic Shorthair Mix,Black/White,A682824,1.0,Cat,None
13623,Domestic Shorthair Mix,Black/White,A682825,1.0,Cat,None
13624,Domestic Shorthair Mix,Black,A682826,1.0,Cat,None
13628,Domestic Shorthair Mix,Brown Tabby/White,A682828,0.0,Cat,None
13629,Domestic Shorthair Mix,Calico,A682840,0.0,Cat,None
13630,Domestic Shorthair Mix,Tortie,A682841,0.0,Cat,Tinker
13631,Domestic Shorthair Mix,Brown Tabby/White,A682842,1.0,Cat,None
13632,Domestic Shorthair Mix,Blue/White,A682829,0.0,Cat,Kitty Lou
13633,Domestic Shorthair Mix,Blue/White,A682830,1.0,Cat,Pietro
13634,Domestic Shorthair Mix,Black,A682831,0.0,Cat,None
13635,Domestic Shorthair Mix,Black/White,A682832,1.0,Cat,Logan
13636,Siamese Mix,Lilac Point,A682833,0.0,Cat,Nala
13638,Domestic Shorthair Mix,Blue Tabby,A682837,1.0,Cat,Trouble
13639,Domestic Medium Hair Mix,Brown Tabby,A682836,1.0,Cat,None
13642,Domestic Shorthair Mix,Tortie,A682848,0.0,Cat,Skitty
13653,Siamese Mix,Chocolate Point,A682859,1.0,Cat,Jj
13654,Domestic Medium Hair Mix,White,A682861,,Cat,None
13655,Domestic Medium Hair Mix,White,A682862,,Cat,None
13656,Domestic Medium Hair Mix,White,A682863,,Cat,None
13657,Domestic Medium Hair Mix,White,A682864,,Cat,None
13659,Domestic Shorthair Mix,White,A682866,0.0,Cat,None
13661,Domestic Shorthair Mix,Orange Tabby/White,A682868,1.0,Cat,None
13663,Domestic Shorthair Mix,Cream Tabby/White,A682871,0.0,Cat,None
13667,Domestic Shorthair Mix,Brown Tabby,A682877,0.0,Cat,Tammy
13668,Domestic Shorthair Mix,Brown Tabby,A682878,0.0,Cat,Sammie
13669,Domestic Shorthair Mix,Blue Tabby,A682879,0.0,Cat,Cammie
13670,Domestic Medium Hair Mix,Torbie,A682880,0.0,Cat,None
13671,Domestic Medium Hair Mix,Black,A682882,0.0,Cat,None
13674,Domestic Shorthair Mix,Brown Tabby,A682885,0.0,Cat,None
13677,Domestic Longhair Mix,Brown Tabby,A682888,1.0,Cat,Sweet Pea
13678,Ragdoll Mix,Seal Point,A682858,1.0,Cat,Boy Kitty
13680,Domestic Longhair Mix,Brown Tabby/White,A682890,1.0,Cat,Keen
13683,Domestic Shorthair Mix,Brown Tabby,A682892,0.0,Cat,Eliza
13684,Domestic Shorthair Mix,Brown Tabby,A682893,0.0,Cat,Beth
13687,Domestic Shorthair Mix,Orange Tabby,A682901,1.0,Cat,None
13688,Domestic Shorthair Mix,Orange Tabby/White,A682902,1.0,Cat,None
13691,Snowshoe Mix,Chocolate Point,A682905,0.0,Cat,Betty
13692,Snowshoe Mix,Chocolate Point,A682911,0.0,Cat,Kit
13693,Snowshoe Mix,Lynx Point,A682912,1.0,Cat,None
13694,Domestic Shorthair Mix,Black/White,A682913,1.0,Cat,None
13695,Domestic Shorthair Mix,Black/White,A682914,0.0,Cat,None
13701,Domestic Shorthair Mix,Calico,A682922,0.0,Cat,None
13702,Domestic Shorthair Mix,White/Orange Tabby,A682923,1.0,Cat,Gilbert
13709,Domestic Shorthair Mix,Calico,A682928,0.0,Cat,Cheryl
13710,Domestic Shorthair Mix,White/Brown Tabby,A682927,0.0,Cat,Emile
13711,Domestic Shorthair Mix,Blue/White,A682930,0.0,Cat,None
13712,Domestic Shorthair Mix,Blue/Cream,A682935,0.0,Cat,None
13713,Domestic Shorthair Mix,White/Brown Tabby,A682936,1.0,Cat,None
13714,Domestic Shorthair Mix,Black Tabby,A682937,0.0,Cat,Mandy
13721,Domestic Medium Hair Mix,Black,A682947,0.0,Cat,Wind
13722,Domestic Medium Hair Mix,Black/White,A682948,0.0,Cat,Rain
13723,Domestic Medium Hair Mix,Black/White,A682949,0.0,Cat,Terra
13724,Domestic Shorthair Mix,Silver Tabby,A682942,0.0,Cat,None
13725,Siamese,Lilac Point,A682943,1.0,Cat,Yoshi
13726,Domestic Shorthair,Brown Tabby,A682944,1.0,Cat,None
13727,Domestic Shorthair Mix,Blue Tabby,A682945,1.0,Cat,None
13735,Domestic Shorthair Mix,Tortie,A682966,0.0,Cat,None
13736,Domestic Shorthair Mix,Black/White,A292482,0.0,Cat,Clara
13742,Domestic Longhair Mix,Brown Tabby/Orange,A682971,1.0,Cat,None
13743,Domestic Shorthair Mix,Brown Tabby,A682972,1.0,Cat,None
13744,Domestic Shorthair Mix,Brown Tabby,A682973,0.0,Cat,None
13745,Domestic Shorthair Mix,Black,A682974,0.0,Cat,None
13754,Domestic Shorthair Mix,Black,A682980,0.0,Cat,None
13760,Domestic Longhair Mix,Black,A682857,1.0,Cat,Casper
13765,Domestic Shorthair Mix,Tortie,A683001,0.0,Cat,Moonpie
13768,Domestic Shorthair Mix,Brown Tabby,A683014,0.0,Cat,Ann
13769,Domestic Shorthair Mix,White,A683016,1.0,Cat,None
13775,Domestic Shorthair Mix,Orange Tabby/White,A683023,,Cat,None
13779,Domestic Shorthair Mix,Brown Tabby,A683027,0.0,Cat,Princess
13780,Domestic Shorthair Mix,Orange Tabby,A683029,0.0,Cat,Lamb
13783,Domestic Shorthair Mix,Brown Tabby,A683031,0.0,Cat,None
13790,Domestic Shorthair Mix,Black Smoke,A683036,0.0,Cat,Lightning
13791,Domestic Shorthair Mix,Brown Tabby,A683038,1.0,Cat,None
13792,Domestic Shorthair Mix,Brown Tabby,A683039,0.0,Cat,None
13793,Domestic Shorthair Mix,Brown Tabby,A683040,0.0,Cat,None
13794,Domestic Shorthair Mix,Black,A683041,0.0,Cat,None
13795,Domestic Shorthair Mix,Brown Tabby/White,A683042,0.0,Cat,None
13803,Domestic Shorthair Mix,Cream Tabby/White,A683052,0.0,Cat,None
13811,Siamese Mix,Lilac Point,A683062,1.0,Cat,None
13816,Domestic Shorthair Mix,Orange Tabby/White,A683066,1.0,Cat,Archie
13818,Domestic Shorthair Mix,Orange Tabby/White,A683069,1.0,Cat,None
13819,Domestic Shorthair Mix,White,A683070,1.0,Cat,None
13820,Domestic Shorthair Mix,Buff/White,A683071,0.0,Cat,None
13821,Domestic Shorthair Mix,Orange Tabby/White,A683072,1.0,Cat,None
13822,Domestic Shorthair Mix,White,A683073,0.0,Cat,None
13823,Domestic Shorthair Mix,White,A683074,1.0,Cat,None
13824,Domestic Shorthair Mix,White,A683075,0.0,Cat,None
13825,Domestic Shorthair Mix,White,A683076,0.0,Cat,Sitka
13826,Domestic Shorthair Mix,White,A683077,1.0,Cat,Juan
13833,Domestic Shorthair Mix,Calico,A683084,0.0,Cat,None
13835,Siamese Mix,Seal Point,A683083,1.0,Cat,Toby
13841,Domestic Shorthair Mix,Calico,A683092,0.0,Cat,Zephyr
13846,Domestic Shorthair Mix,Orange Tabby,A683097,1.0,Cat,None
13848,Domestic Shorthair Mix,Brown Tabby/White,A683098,1.0,Cat,Plato
13851,Domestic Medium Hair Mix,Seal Point,A683101,1.0,Cat,None
13852,Domestic Medium Hair Mix,Lynx Point/White,A683102,0.0,Cat,None
13853,Domestic Medium Hair Mix,Seal Point/White,A683104,0.0,Cat,Sarah
13854,Siamese Mix,Tortie Point,A683100,0.0,Cat,None
13856,Domestic Shorthair,Orange Tabby,A683107,0.0,Cat,None
13862,Domestic Shorthair Mix,Black,A683112,1.0,Cat,None
13864,Domestic Shorthair Mix,White/Orange Tabby,A683114,1.0,Cat,French Fry
13870,Siamese Mix,Lynx Point,A683120,1.0,Cat,None
13871,Domestic Shorthair,Blue Tabby/White,A683121,0.0,Cat,None
13872,Domestic Shorthair,Blue Tabby,A683122,1.0,Cat,None
13873,Domestic Shorthair Mix,Orange Tabby,A683123,1.0,Cat,None
13874,Domestic Shorthair Mix,Black/White,A683124,1.0,Cat,None
13875,Domestic Shorthair Mix,Brown Tabby/White,A683125,1.0,Cat,None
13876,Domestic Shorthair Mix,Orange Tabby,A683126,0.0,Cat,None
13877,Domestic Shorthair Mix,Brown Tabby/White,A683127,0.0,Cat,None
13878,Domestic Shorthair Mix,Black,A683128,1.0,Cat,None
13883,Domestic Medium Hair Mix,Black/White,A683135,0.0,Cat,None
13884,Domestic Shorthair Mix,Brown Tabby/White,A683136,0.0,Cat,Bailey
13885,Domestic Shorthair Mix,Black,A683137,1.0,Cat,Batman
13886,Domestic Shorthair Mix,Brown Tabby/White,A683138,1.0,Cat,None
13887,Domestic Shorthair Mix,Orange Tabby,A683139,1.0,Cat,Bobby
13888,Domestic Shorthair Mix,Brown Tabby/White,A683140,0.0,Cat,Sandy
13889,Domestic Shorthair Mix,Black/White,A683141,0.0,Cat,Barbara
13890,Domestic Shorthair Mix,Orange Tabby/White,A683142,1.0,Cat,None
13891,Domestic Shorthair Mix,Tortie,A683147,0.0,Cat,Lorelai
13897,Domestic Longhair Mix,Torbie,A683153,0.0,Cat,Mariah
13898,Domestic Shorthair Mix,Blue,A683154,1.0,Cat,None
13899,Domestic Shorthair Mix,Brown Tabby,A683155,0.0,Cat,None
13900,Domestic Longhair Mix,Black Smoke,A683157,0.0,Cat,None
13901,Domestic Medium Hair Mix,Black/White,A683158,0.0,Cat,None
13902,Domestic Longhair Mix,Black/White,A683159,1.0,Cat,None
13903,Domestic Longhair Mix,Blue/White,A683160,1.0,Cat,None
13904,Domestic Longhair Mix,Blue/White,A683161,1.0,Cat,None
13914,Domestic Shorthair Mix,Brown Tabby/White,A683185,0.0,Cat,Marina
13915,Domestic Shorthair Mix,White/Blue,A683186,1.0,Cat,None
13916,Domestic Shorthair Mix,Blue/White,A683187,0.0,Cat,None
13917,Domestic Shorthair Mix,White/Black,A683188,0.0,Cat,None
13918,Snowshoe Mix,Seal Point,A683189,0.0,Cat,None
13921,Domestic Medium Hair Mix,Brown Tabby,A683194,1.0,Cat,Levi
13922,Domestic Shorthair Mix,Black/White,A683195,0.0,Cat,None
13923,Domestic Shorthair Mix,Calico,A683196,0.0,Cat,April
13925,Domestic Shorthair Mix,Black/White,A683199,1.0,Cat,Knuckles
13926,Domestic Shorthair Mix,Orange Tabby/White,A683200,1.0,Cat,Brody
13927,Himalayan Mix,Lynx Point,A683241,0.0,Cat,None
13928,Snowshoe Mix,Lilac Point,A683243,0.0,Cat,Madison
13929,Domestic Shorthair Mix,Blue,A683224,1.0,Cat,None
13930,Domestic Medium Hair Mix,Brown Tabby,A683254,1.0,Cat,None
13931,Domestic Shorthair Mix,Orange Tabby,A683255,1.0,Cat,Arthur
13932,Domestic Shorthair Mix,Black/White,A683256,1.0,Cat,Fitz
13933,Domestic Shorthair Mix,White/Brown Tabby,A683257,0.0,Cat,None
13935,Domestic Shorthair Mix,Calico,A683269,0.0,Cat,None
13936,Siamese Mix,Lynx Point,A683270,1.0,Cat,Klaatu
13939,Domestic Shorthair Mix,Orange,A683275,1.0,Cat,None
13941,Siamese Mix,Lynx Point,A683278,0.0,Cat,Mittens
13942,Domestic Shorthair Mix,Black,A683279,1.0,Cat,None
13943,Domestic Shorthair Mix,Brown Tabby,A683280,0.0,Cat,None
13947,Domestic Shorthair Mix,Brown Tabby,A683285,0.0,Cat,None
13948,Domestic Longhair Mix,Torbie,A683286,0.0,Cat,None
13949,Siamese Mix,Lynx Point,A683288,1.0,Cat,Michaelscott
13953,Domestic Medium Hair,Brown Tabby,A683290,0.0,Cat,None
13954,Siamese Mix,Lynx Point,A683291,1.0,Cat,None
13955,Domestic Longhair Mix,Brown Tabby,A683292,1.0,Cat,None
13956,Domestic Medium Hair Mix,Brown Tabby/White,A683293,1.0,Cat,Ray Ray
13957,Domestic Shorthair Mix,Brown Tabby/White,A683294,1.0,Cat,None
13958,Siamese Mix,Lynx Point,A683295,0.0,Cat,Lulu Belle
13959,Domestic Medium Hair Mix,Brown Tabby/White,A683296,1.0,Cat,Tinman
13960,Domestic Longhair Mix,Black,A683303,1.0,Cat,None
13963,Manx Mix,Blue/White,A683403,0.0,Cat,Koko
13964,Cymric Mix,Blue,A683404,1.0,Cat,Theo
13965,Domestic Shorthair Mix,Black Tabby,A683405,1.0,Cat,Jacy
13966,Domestic Shorthair Mix,Brown Tabby/White,A683406,1.0,Cat,Sammy
13967,Cymric Mix,Blue Tabby/White,A683308,0.0,Cat,Maddie
13969,Domestic Shorthair Mix,Black/White,A683307,0.0,Cat,None
13973,Domestic Shorthair Mix,Black,A683311,0.0,Cat,Roberta
13981,Siamese Mix,Blue Point,A683320,1.0,Cat,Smokie
13983,Domestic Longhair Mix,Blue/White,A683328,1.0,Cat,Solo
13984,Domestic Shorthair Mix,Blue Tabby,A683329,0.0,Cat,Charlie
13985,Domestic Shorthair Mix,Black Tabby,A683330,1.0,Cat,None
13989,Domestic Shorthair Mix,Calico,A575322,0.0,Cat,Twix
13990,Domestic Shorthair Mix,Tortie,A575839,0.0,Cat,Sushi
13992,Domestic Shorthair Mix,Cream Tabby,A683323,1.0,Cat,None
13993,Domestic Shorthair Mix,Calico,A683324,0.0,Cat,Shanudie
13994,Domestic Shorthair Mix,Brown Tabby/White,A683325,1.0,Cat,None
13995,Domestic Medium Hair Mix,Cream Tabby,A683326,1.0,Cat,Buff
13996,Domestic Shorthair Mix,Blue,A683327,1.0,Cat,None
13998,Domestic Shorthair Mix,Torbie,A683334,0.0,Cat,Pudding
13999,Domestic Shorthair Mix,Brown Tabby,A683335,1.0,Cat,None
14000,Domestic Shorthair Mix,Blue Tabby,A683331,0.0,Cat,None
14001,Domestic Medium Hair Mix,Brown Tabby/White,A683337,1.0,Cat,None
14008,Domestic Shorthair Mix,Cream Tabby,A683244,1.0,Cat,Harry
14009,Domestic Shorthair Mix,Cream Tabby,A683245,1.0,Cat,X
14010,Domestic Shorthair Mix,Black/White,A683246,1.0,Cat,X
14011,Domestic Shorthair Mix,Black/White,A683247,1.0,Cat,X
14012,Domestic Shorthair Mix,Blue Tabby,A683248,1.0,Cat,Malcolm
14013,Domestic Shorthair Mix,Cream Tabby/White,A683249,0.0,Cat,X
14014,Domestic Shorthair Mix,Orange Tabby,A683250,1.0,Cat,X
14015,Domestic Shorthair Mix,Cream Tabby,A683251,1.0,Cat,X
14016,Domestic Shorthair Mix,Blue/White,A683242,1.0,Cat,Gill
14017,Domestic Shorthair Mix,Calico,A683225,0.0,Cat,X
14018,Domestic Shorthair Mix,Cream Tabby,A683226,0.0,Cat,X
14019,Domestic Shorthair Mix,Blue Tabby,A683227,1.0,Cat,X
14020,Domestic Shorthair Mix,Blue Tabby/White,A683228,0.0,Cat,Zoe
14021,Domestic Shorthair Mix,Black,A683229,1.0,Cat,X
14022,Domestic Shorthair Mix,Cream Tabby/White,A683230,1.0,Cat,X
14023,Domestic Shorthair Mix,Orange Tabby/White,A683231,1.0,Cat,X
14024,Domestic Shorthair Mix,Torbie,A683232,0.0,Cat,Cry Baby
14025,Domestic Shorthair Mix,Brown Tabby/White,A683233,1.0,Cat,Lucas
14026,Domestic Shorthair Mix,Black,A683234,1.0,Cat,X
14027,Domestic Shorthair Mix,Cream Tabby,A683235,1.0,Cat,X
14028,Domestic Shorthair Mix,Cream Tabby,A683236,0.0,Cat,X
14029,Domestic Shorthair Mix,Torbie/White,A683237,0.0,Cat,X
14030,Domestic Shorthair Mix,Cream Tabby,A683238,1.0,Cat,Adam
14031,Domestic Shorthair Mix,Torbie/White,A683239,0.0,Cat,X
14032,Siamese Mix,Flame Point,A683240,0.0,Cat,X
14033,Domestic Shorthair Mix,Blue/White,A683202,1.0,Cat,X
14034,Domestic Shorthair Mix,Cream Tabby/White,A683203,1.0,Cat,Art
14035,Domestic Shorthair Mix,Orange Tabby,A683204,1.0,Cat,Spencer
14036,Domestic Shorthair Mix,Blue/White,A683205,0.0,Cat,None
14037,Domestic Shorthair Mix,Orange Tabby/White,A683206,0.0,Cat,X
14038,Domestic Shorthair Mix,Blue/White,A683207,0.0,Cat,X
14039,Domestic Shorthair Mix,Blue Tabby/White,A683208,0.0,Cat,X
14040,Domestic Shorthair Mix,Blue,A683209,0.0,Cat,Tilly
14041,Domestic Shorthair Mix,Tortie/White,A683210,0.0,Cat,X
14042,Domestic Shorthair Mix,Brown Tabby,A683211,1.0,Cat,X
14043,Domestic Shorthair Mix,Brown Tabby,A683212,1.0,Cat,X
14044,Domestic Shorthair Mix,Brown Tabby,A683213,1.0,Cat,X
14045,Domestic Shorthair Mix,Blue Tabby/White,A683214,0.0,Cat,X
14046,Domestic Shorthair Mix,Brown Tabby,A683215,1.0,Cat,X
14047,Domestic Shorthair Mix,Black/White,A683216,0.0,Cat,Peggy
14048,Domestic Shorthair Mix,Brown Tabby,A683217,1.0,Cat,X
14049,Domestic Shorthair Mix,Brown Tabby/White,A683218,1.0,Cat,X
14050,Domestic Shorthair Mix,Blue Tabby,A683219,1.0,Cat,X
14051,Domestic Shorthair Mix,Blue Tabby,A683220,0.0,Cat,X
14052,Domestic Shorthair Mix,Brown Tabby,A683221,0.0,Cat,X
14053,Domestic Shorthair Mix,Brown Tabby,A683222,0.0,Cat,X
14054,Domestic Shorthair Mix,Orange Tabby,A683223,1.0,Cat,Lucas
14056,Domestic Shorthair Mix,Cream/White,A683342,0.0,Cat,None
14057,Domestic Shorthair Mix,White/Orange,A683343,0.0,Cat,None
14058,Domestic Shorthair Mix,White/Orange,A683344,1.0,Cat,Jasper
14062,Domestic Shorthair Mix,Brown Tabby,A683348,1.0,Cat,Lance
14063,Domestic Shorthair Mix,Brown Tabby,A683349,1.0,Cat,Luke
14064,Domestic Shorthair Mix,Brown Tabby,A683350,0.0,Cat,Lucy
14065,Domestic Shorthair Mix,Brown Tabby,A683351,1.0,Cat,Leroy
14070,Domestic Shorthair Mix,Blue,A683356,0.0,Cat,None
14071,Domestic Shorthair Mix,Blue,A683357,1.0,Cat,None
14072,Domestic Shorthair Mix,Blue,A683358,1.0,Cat,None
14073,Domestic Shorthair Mix,Blue,A683359,1.0,Cat,None
14078,Domestic Shorthair Mix,Brown Tabby/Black,A683365,1.0,Cat,August
14082,Domestic Shorthair Mix,Brown Tabby,A661662,1.0,Cat,Jake
14083,Domestic Shorthair Mix,White/Black,A683383,0.0,Cat,Shelly
